;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=897079676;-12;32.5;0;4;26.5;5.3;0.780245257;139.9677654;7.397259801;60.10646826;232.5753305;203.6939115;31637.94124;0.758447185;0.018086506;3.389158093;32.13290413;108.9034921;-12;32.5;4;26.5;135.8927511;621.7653459;44.55051659;4.575412161;0.834609851;109.8577965;58.49547175;0;0;0;0;0;0;8.555087971;27.06399804;44.93121999
CID=897079835;-12;35;0;4;29;5.8;0.780245257;139.9677654;7.397259801;63.59001651;233.9416238;203.6939115;32470.64998;0.809164359;0.020063628;3.150988447;35.97825901;113.3670785;-12;35;4;29;135.8927511;667.521983;47.35308198;4.912123551;0.847623585;109.5597411;64.49007579;0;0;0;0;0;0;10;30.87775799;45.13912666
CID=1978809103;-12;37.5;0;4;31.5;6.3;0.780245257;139.9677654;7.397259801;67.09666069;235.282032;203.6939115;33597.18607;0.923991984;0.023378881;2.946722702;42.83225047;126.2147648;-12;37.5;4;31.5;135.8927511;715.7660593;50.04929393;5.26713937;0.866098471;110;75.13795964;0;0;0;0;0;0;5;35.0703674;45.44680548
CID=1978809262;-12;40;0;4;34;6.8;0.780245257;139.9677654;7.397259801;70.62727751;236.5967388;203.6939115;34087.84637;0.953425938;0.025006151;2.80502586;45.22923733;126.8691803;-12;40;4;34;135.8927511;766.5840786;51.93498544;5.641096177;0.871377401;110;78.86217451;0;0;0;0;0;0;4.706324674;41.39203528;45.22923278
CID=1978809165;-12;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978809068;-12;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978808979;-12;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978809138;-12;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978809041;-12;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978808944;-12;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978808855;-12;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1978809014;-12;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-181789221;-12;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-282545770;-12;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1304182683;-12;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1404497696;-12;70;0;4;64;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1102669585;-9;-5;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1203426134;-9;-2.5;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2069904249;-9;0;0;4;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=483617332;-9;2.5;0;4;-3.5;0;0.779733503;140.1723329;8.293999083;19.8464382;213.9435853;205.7882949;18439.93474;0.322386801;0.006707297;11.2911939;5.309022312;59.94520037;-9;2.5;4;-3.5;153.3765154;237.1557572;11.39218338;1.546232528;0.649395686;92.56052841;12.42112486;0;0;0;0;0;0;10;4.361195355;8.977134622
CID=1659971507;-9;5;0;4;-1;0;0.779733503;140.1723329;8.293999083;23.10639872;215.6353927;205.7882949;19150.78805;0.341877432;0.006899405;10.00873496;6.240031109;62.4548175;-9;5;4;-1;153.3765154;259.3030423;14.0931466;1.690630678;0.660014911;109.8831641;14.36444278;0;0;0;0;0;0;5.292089835;4.580343199;11.75053975
CID=1559214958;-9;7.5;0;4;1.5;0.3;0.779733503;140.1723329;8.293999083;26.38171718;217.2987511;205.7882949;20539.075;0.382089076;0.007286267;8.903367642;7.699254513;68.5492935;-9;7.5;4;1.5;153.3765154;283.0057566;17.02089702;1.845170076;0.675826833;110;17.30888216;0;0;0;0;0;0;5;5.639828292;14.68383393
CID=-181783972;-9;10;0;4;4;0.8;0.779733503;140.1723329;8.293999083;29.67294474;218.933892;205.7882949;22001.15924;0.436399917;0.007880874;8.014429169;9.589793919;76.85672411;-9;10;4;4;153.3765154;308.3346683;19.8473933;2.010312122;0.694891056;110;20.96758095;0;0;0;0;0;0;5;6.707032722;18.01319898
CID=-282540521;-9;12.5;0;4;6.5;1.3;0.779733503;140.1723329;8.293999083;32.98064018;220.5410457;205.7882949;23030.39557;0.462432013;0.008416773;7.272941958;10.98754699;79.91179155;-9;12.5;4;6.5;153.3765154;335.3618017;22.39894658;2.18652641;0.708022297;110;23.57814245;0;0;0;0;0;0;5;7.703901749;20.89624117
CID=-1304177434;-9;15;0;4;9;1.8;0.779733503;140.1723329;8.293999083;36.30537198;222.1204404;205.7882949;24068.48681;0.496641998;0.009084205;6.634173712;12.6876897;84.17233749;-9;15;4;9;153.3765154;364.160422;24.97131443;2.374290621;0.722966264;110;26.66369251;0;0;0;0;0;0;5;9.210693279;24.94558066
CID=1404502945;-9;17.5;0;4;11.5;2.3;0.779733503;140.1723329;8.293999083;39.64772049;223.6723016;205.7882949;25109.70493;0.530741017;0.00986295;6.040163977;14.59854694;88.17761735;-9;17.5;4;11.5;153.3765154;394.8050249;27.69139874;2.574090459;0.738508631;110;30.03376867;0;0;0;0;0;0;5;10.71254302;29.41243885
CID=-1102664336;-9;20;0;4;14;2.8;0.779733503;140.1723329;8.293999083;43.0082804;225.1968514;205.7882949;26335.03991;0.599303324;0.011055966;5.534738499;17.62587406;97.55460376;-9;20;4;14;153.3765154;427.3713314;30.44599811;2.786419617;0.760661155;110;35.20587965;0;0;0;0;0;0;5;12.58109937;34.21363918
CID=-1203420885;-9;22.5;0;4;16.5;3.3;0.779733503;140.1723329;8.293999083;46.38766355;226.6943082;205.7882949;27322.15764;0.650470577;0.01220503;5.102911077;20.31887663;103.6854206;-9;22.5;4;16.5;153.3765154;461.9362892;33.04256308;3.011779789;0.7780842;110;39.67609056;0;0;0;0;0;0;5;14.28654567;37.75838716
CID=2069909498;-9;25;0;4;19;3.8;0.779733503;140.1723329;8.293999083;49.78650222;228.164886;205.7882949;27993.82397;0.667039382;0.013075257;4.720201512;22.04552902;104.0593394;-9;25;4;19;153.3765154;498.5780826;35.53942012;3.250680727;0.788239238;110;42.49308393;0;0;0;0;0;0;5;16.36499818;42.7200814
CID=483622581;-9;27.5;0;4;21.5;4.3;0.779733503;140.1723329;8.293999083;53.20545296;229.6087944;205.7882949;28814.73368;0.700714718;0.01427805;4.350845608;24.57385362;106.9170431;-9;27.5;4;21.5;153.3765154;537.3761508;38.2689909;3.503640367;0.801812788;110;46.56462016;0;0;0;0;0;0;5;18.80566802;47.4545431
CID=1659976756;-9;30;0;4;24;4.8;0.779733503;140.1723329;8.293999083;56.64520143;231.0262377;205.7882949;29679.02301;0.751493163;0.01581569;4.026100403;27.83835569;112.0800151;-9;30;4;24;153.3765154;578.4112193;40.98411988;3.771185033;0.817291352;110;51.75144161;0;0;0;0;0;0;5;21.40488044;50.66755944
CID=1559220207;-9;32.5;0;4;26.5;5.3;0.779733503;140.1723329;8.293999083;60.10646826;232.417415;205.7882949;30428.36915;0.784930264;0.017256537;3.732304233;30.63792968;114.3500746;-9;32.5;4;26.5;153.3765154;621.7653459;43.67787528;4.053849732;0.828940363;110;56.155449;0;0;0;0;0;0;5;24.4890755;51.06395854
CID=-181787175;-9;35;0;4;29;5.8;0.779733503;140.1723329;8.293999083;63.59001651;233.7825201;205.7882949;31183.96921;0.835440745;0.019062295;3.476075034;34.17596985;118.7982356;-9;35;4;29;153.3765154;667.521983;46.29537605;4.352178566;0.841791455;109.9999999;61.68394071;0;0;0;0;0;0;5.000001514;27.36298289;50.76662886
CID=-282543724;-9;37.5;0;4;31.5;6.3;0.779733503;140.1723329;8.293999083;67.09666069;235.1217412;205.7882949;31990.24227;0.882828552;0.021039758;3.230759837;37.8984947;122.4409346;-9;37.5;4;31.5;153.3765154;715.7660593;49.03647389;4.666725263;0.853359644;109.9781234;67.4754261;0;0;0;0;0;0;5.546913782;31.54266057;50.21223154
CID=-1304180637;-9;40;0;4;34;6.8;0.779733503;140.1723329;8.293999083;70.62727751;236.435261;205.7882949;32765.19694;0.935838357;0.023297869;3.009109197;42.0353188;126.4888644;-9;40;4;34;153.3765154;766.5840786;51.75494072;4.998053819;0.864219357;109.4066544;73.90028818;0;0;0;0;0;0;9.944546403;35.66217519;51.00884578
CID=1404499742;-9;42.5;0;4;36.5;7.3;0.779733503;140.1723329;8.293999083;74.18281783;237.7232563;205.7882949;33721.42059;1.0371155;0.026653997;2.816977719;48.45266584;136.4900801;-9;42.5;4;36.5;153.3765154;820.0642337;54.35856446;5.346739241;0.877670638;110;83.87680581;0;0;0;0;0;0;5;40.63871321;50.91520482
CID=-1102667539;-9;45;0;4;39;7.8;0.779733503;140.1723329;8.293999083;77.76431907;238.9858987;205.7882949;34117.22017;1.053014753;0.028193;2.681890585;50.26720181;134.8111353;-9;45;4;39;153.3765154;876.2965275;56.22517886;5.713368341;0.880847826;110;86.70409296;0;0;0;0;0;0;10;47.15824656;50.2672026
CID=-1203424088;-9;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2069906295;-9;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=483619378;-9;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1659973553;-9;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1559217004;-9;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-181790374;-9;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-282546923;-9;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1304183836;-9;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1404496543;-9;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1102670738;-9;70;0;4;64;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1203427287;-6;-5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2069903096;-6;-2.5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=483616179;-6;0;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1659970354;-6;2.5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1559213805;-6;5;0;4;-1;0;0.779366885;140.3346683;9.273942472;23.10639872;215.5319003;207.8760924;18461.03738;0.344642904;0.006750202;11.9308058;5.337406787;63.67956383;-6;5;4;-1;172.5645029;259.3030423;13.48678445;1.502644159;0.649725766;79.70009198;12.48118987;0;0;0;0;0;0;10;4.773203376;6.478554762
CID=-181793321;-6;7.5;0;4;1.5;0.3;0.779366885;140.3346683;9.273942472;26.38171718;217.1943589;207.8760924;18633.29616;0.363962119;0.006952773;10.48223816;6.301810386;66.05707732;-6;7.5;4;1.5;172.5645029;283.0057566;16.21182485;1.639999837;0.660704647;105.3156989;14.49151352;0;0;0;0;0;0;9.999991271;4.778981909;12.06036381
CID=-282549870;-6;10;0;4;4;0.8;0.779366885;140.3346683;9.273942472;29.67294474;218.8286075;207.8760924;20193.78468;0.422063846;0.007416532;9.324251605;8.06639599;75.21310576;-6;10;4;4;172.5645029;308.3346683;19.12379403;1.786779222;0.679651347;110;18.0322173;0;0;0;0;0;0;5;5.72568955;15.15518452
CID=-1304186783;-6;12.5;0;4;6.5;1.3;0.779366885;140.3346683;9.273942472;32.98064018;220.4348757;207.8760924;21322.03275;0.450563666;0.007905181;8.318613421;9.472917195;78.80153611;-6;12.5;4;6.5;172.5645029;335.3618017;21.84982899;1.943399692;0.693756879;110;20.74589687;0;0;0;0;0;0;5;6.80455219;18.64895404
CID=1404493596;-6;15;0;4;9;1.8;0.779366885;140.3346683;9.273942472;36.30537198;222.013391;207.8760924;22579.11032;0.498973753;0.008593695;7.514473529;11.39258605;85.60928629;-6;15;4;9;172.5645029;364.160422;24.53042343;2.110285812;0.711682279;110;24.32158878;0;0;0;0;0;0;5;8.140877565;22.55021247
CID=-1102673685;-6;17.5;0;4;11.5;2.3;0.779366885;140.3346683;9.273942472;39.64772049;223.5643785;207.8760924;23791.50906;0.556675256;0.009457871;6.841953283;13.687403;93.64857189;-6;17.5;4;11.5;172.5645029;394.8050249;27.1461372;2.28786928;0.731256814;110;28.43851435;0;0;0;0;0;0;5;9.461719931;25.84288372
CID=-1203430234;-6;20;0;4;14;2.8;0.779366885;140.3346683;9.273942472;43.0082804;225.0880596;207.8760924;24805.51164;0.594876056;0.01030075;6.235697832;15.72813762;98.07591367;-6;20;4;14;172.5645029;427.3713314;29.76061896;2.476588894;0.747113433;110;31.98501302;0;0;0;0;0;0;5;11.23316865;30.57907384
CID=2069900149;-6;22.5;0;4;16.5;3.3;0.779366885;140.3346683;9.273942472;46.38766355;226.5846521;207.8760924;25776.57821;0.632976437;0.011244275;5.702389286;17.92553353;102.2183704;-6;22.5;4;16.5;172.5645029;461.9362892;32.39141453;2.676890563;0.762701122;110;35.7086541;0;0;0;0;0;0;5;12.95019256;35.5459102
CID=483613232;-6;25;0;4;19;3.8;0.779366885;140.3346683;9.273942472;49.78650222;228.0543695;207.8760924;26776.00909;0.690314997;0.012470932;5.247555003;20.79665956;109.1316149;-6;25;4;19;172.5645029;498.5780826;34.98735065;2.889227357;0.780970067;110;40.45898376;0;0;0;0;0;0;5;14.75193083;40.50208022
CID=1659967407;-6;27.5;0;4;21.5;4.3;0.779366885;140.3346683;9.273942472;53.20545296;229.4974206;207.8760924;27714.9812;0.747520197;0.013831204;4.845854991;23.85944835;115.6194269;-6;27.5;4;21.5;172.5645029;537.3761508;37.55579935;3.114059623;0.798125803;110;45.41975869;0;0;0;0;0;0;5;16.93835604;44.72097451
CID=1559210858;-6;30;0;4;24;4.8;0.779366885;140.3346683;9.273942472;56.64520143;230.9140092;207.8760924;28500.52717;0.785271715;0.015123537;4.474265476;26.54230997;118.7573411;-6;30;4;24;172.5645029;578.4112193;40.16985066;3.35185516;0.8114049;110;49.70005471;0;0;0;0;0;0;5;19.47222901;50.12649292
CID=-181788072;-6;32.5;0;4;26.5;5.3;0.779366885;140.3346683;9.273942472;60.10646826;232.3043338;207.8760924;29362.57212;0.842175813;0.016785034;4.143906354;30.0315675;124.4480034;-6;32.5;4;26.5;172.5645029;621.7653459;42.79136424;3.603089485;0.82653489;110;55.20425917;0;0;0;0;0;0;5;22.14802516;55.25989586
CID=-282544621;-6;35;0;4;29;5.8;0.779366885;140.3346683;9.273942472;63.59001651;233.6685875;207.8760924;30008.69909;0.860360524;0.018122089;3.82520986;32.45261002;124.1380438;-6;35;4;29;172.5645029;667.521983;45.541802;3.868246203;0.835775708;110;58.99506216;0;0;0;0;0;0;5;25.08221822;56.63598062
CID=-1304181534;-6;37.5;0;4;31.5;6.3;0.779366885;140.3346683;9.273942472;67.09666069;235.0069579;207.8760924;30634.97889;0.878496987;0.019507568;3.552209652;34.81616197;123.6743066;-6;37.5;4;31.5;172.5645029;715.7660593;48.16444553;4.147817467;0.843915037;109.5591655;62.68129276;0;0;0;0;0;0;9.408345052;28.06392682;56.94513451
CID=1404498845;-6;40;0;4;34;6.8;0.779366885;140.3346683;9.273942472;70.62727751;236.3196269;207.8760924;31455.31547;0.954123912;0.021919434;3.313709612;39.51836202;130.9523761;-6;40;4;34;172.5645029;766.5840786;50.75008107;4.442304563;0.857843459;109.9996812;69.99172015;0;0;0;0;0;0;5.002656602;31.70523193;56.7879832
CID=-1102668436;-6;42.5;0;4;36.5;7.3;0.779366885;140.3346683;9.273942472;74.18281783;237.6067708;207.8760924;32173.53923;0.991156877;0.023978497;3.077938418;43.05187124;132.5110085;-6;42.5;4;36.5;172.5645029;820.0642337;53.4959744;4.752218562;0.866605104;109.7106453;75.47907444;0;0;0;0;0;0;7.411290166;36.41677302;56.57316377
CID=-1203424985;-6;45;0;4;39;7.8;0.779366885;140.3346683;9.273942472;77.76431907;238.8685601;207.8760924;33078.2937;1.085449598;0.027294908;2.86870109;49.23126098;141.229772;-6;45;4;39;172.5645029;876.2965275;56.21198521;5.078081024;0.879064347;109.9999986;85.08951913;0;0;0;0;0;0;5.000011751;40.9139687;56.8885767
CID=2069905398;-6;47.5;0;4;41.5;8.3;0.779366885;140.3346683;9.273942472;81.37291687;240.1051594;207.8760924;34006.59565;1.198647143;0.031228477;2.690569606;56.35708866;151.6326698;-6;47.5;4;41.5;172.5645029;935.3728936;58.72142314;5.420424699;0.889867907;110;96.22297528;0;0;0;0;0;0;5;46.82833663;57.28079676
CID=483618481;-6;50;0;4;44;8.8;0.779366885;140.3346683;9.273942472;85.0098547;241.3167276;207.8760924;34208.218;1.178125636;0.032227605;2.561030267;56.52095027;144.7518644;-6;50;4;44;172.5645029;997.3873073;60.57202003;5.779794168;0.890079473;110;96.47981129;0;0;0;0;0;0;10;53.39344305;56.52095292
CID=1659972656;-6;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1559216107;-6;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-181791275;-6;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-282547824;-6;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1304184737;-6;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1404495642;-6;65;0;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1102671639;-6;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1203428188;-6;70;0;4;64;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2069902195;-3;-5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=483615278;-3;-2.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1659969453;-3;0;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1559212904;-3;2.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-181794474;-3;5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-282551023;-3;7.5;0;4;2;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1304187936;-3;10;0;4;4;0.8;0.779135335;140.4534952;10.34262266;29.67294474;218.7621332;209.9562815;18487.98614;0.406951277;0.007056219;10.98655153;6.677849183;73.36653414;-3;10;4;4;193.5663032;308.3346683;18.50975955;1.592915002;0.664863651;102.5819252;15.26018477;0;0;0;0;0;0;9.999975109;5.339135486;12.27836731
CID=1404492443;-3;12.5;0;4;6.5;1.3;0.779135335;140.4534952;10.34262266;32.98064018;220.3678421;209.9562815;19665.78925;0.445882671;0.007486939;9.683294672;8.149124266;78.91037159;-3;12.5;4;6.5;193.5663032;335.3618017;21.29844063;1.732542267;0.680504824;109.644161;18.19430657;0;0;0;0;0;0;5.96776736;5.979755247;15.61573224
CID=-1102674838;-3;15;0;4;9;1.8;0.779135335;140.4534952;10.34262266;36.30537198;221.9458021;209.9562815;20945.13412;0.493083268;0.008083677;8.623070006;9.929683733;85.62435796;-3;15;4;9;193.5663032;364.160422;24.05449139;1.881321366;0.698157157;110;21.6091656;0;0;0;0;0;0;5;7.181270212;19.24790252
CID=-1203431387;-3;17.5;0;4;11.5;2.3;0.779135335;140.4534952;10.34262266;39.64772049;223.4962377;209.9562815;22114.10624;0.535986207;0.008760223;7.772432313;11.74446248;91.28303969;-3;17.5;4;11.5;193.5663032;394.8050249;26.65646513;2.03963716;0.714810543;109.9999961;24.96306866;0;0;0;0;0;0;5.000009723;8.322785625;23.32260153
CID=2069898996;-3;20;0;4;14;2.8;0.779135335;140.4534952;10.34262266;43.0082804;225.0193701;209.9562815;23193.62489;0.578788861;0.009537399;7.048018837;13.70990141;96.6276434;-3;20;4;14;193.5663032;427.3713314;29.23364988;2.207880836;0.731439322;109.9999998;28.47815201;0;0;0;0;0;0;5.000001168;9.629105424;26.75108541
CID=483612079;-3;22.5;0;4;16.5;3.3;0.779135335;140.4534952;10.34262266;46.38766355;226.5154167;209.9562815;24192.33385;0.62149901;0.010406992;6.432649449;15.80340027;101.6577341;-3;22.5;4;16.5;193.5663032;461.9362892;31.76146489;2.386449922;0.74767204;110;32.11405717;0;0;0;0;0;0;5;11.62370001;31.64041068
CID=1659966254;-3;25;0;4;19;3.8;0.779135335;140.4534952;10.34262266;49.78650222;227.9845905;209.9562815;25194.59422;0.664075597;0.011410358;5.862272113;18.14396189;106.3648418;-3;25;4;19;193.5663032;498.5780826;34.4248106;2.575748332;0.764171623;110;36.07422377;0;0;0;0;0;0;5;13.26547576;36.94112319
CID=1559209705;-3;27.5;0;4;21.5;4.3;0.779135335;140.4534952;10.34262266;53.20545296;229.4271001;209.9562815;26381.66236;0.74969308;0.012952124;5.372899395;21.87180567;117.5150115;-3;27.5;4;21.5;193.5663032;537.3761508;37.11997015;2.776186464;0.787251286;110;42.21113559;0;0;0;0;0;0;5;15.53110266;42.64054083
CID=-181797421;-3;30;0;4;24;4.8;0.779135335;140.4534952;10.34262266;56.64520143;230.8431487;209.9562815;27210.84276;0.792043825;0.01418098;4.957827601;24.49239951;121.4290943;-3;30;4;24;193.5663032;578.4112193;39.62878251;2.988181361;0.801398108;110;46.43428879;0;0;0;0;0;0;5;17.48263629;46.73873521
CID=-282553970;-3;32.5;0;4;26.5;5.3;0.779135335;140.4534952;10.34262266;60.10646826;232.2329347;209.9562815;27972.27989;0.834289098;0.015515037;4.591876151;27.22592278;125.0180655;-3;32.5;4;26.5;193.5663032;621.7653459;42.10613525;3.212156949;0.814550629;110;50.78322775;0;0;0;0;0;0;5;20.046195;52.55072
CID=-1304190883;-3;35;0;4;29;5.8;0.779135335;140.4534952;10.34262266;63.59001651;233.5966506;209.9562815;28760.0834;0.876347004;0.01703735;4.237078871;30.27265758;128.2676378;-3;35;4;29;193.5663032;667.521983;44.76791991;3.448544359;0.827498826;110;55.5826103;0;0;0;0;0;0;5;22.91142575;58.11104961
CID=1404489496;-3;37.5;0;4;31.5;6.3;0.779135335;140.4534952;10.34262266;67.09666069;234.9344836;209.9562815;29586.83338;0.939777377;0.018976718;3.92759436;34.18281711;134.2562397;-3;37.5;4;31.5;193.5663032;715.7660593;47.38392305;3.697782349;0.841814479;110;61.69461187;0;0;0;0;0;0;5;25.59986068;63.33514819
CID=-1102677785;-3;40;0;4;34;6.8;0.779135335;140.4534952;10.34262266;70.62727751;236.2466152;209.9562815;30306.54214;0.981504681;0.020829171;3.635781625;37.6128392;136.7520696;-3;40;4;34;193.5663032;766.5840786;50.08391729;3.960317813;0.85253604;110;67.03153212;0;0;0;0;0;0;5;29.19608078;63.4544053
