;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=-771991434;9;65;0;4;59;11.8;1.735731007;148.2186359;19.15811562;265.4489815;440.2803564;407.5003244;33660.12546;2.082163903;0.047528643;2.783760882;106.2498509;295.7741786;9;65;4;59;400.9358243;1889.821762;81.44776157;4.713526822;0.916473866;109.6788011;176.1424448;34.32387451;870.4580666;43.51394074;0.287360108;46.12387451;265.4489815;9.999989649;92.47881722;126.9601633
CID=-771991531;9;67.5;0;4;61.5;12.3;1.735731007;148.2186359;19.15811562;267.7454099;441.4534021;407.5003244;34275.63447;2.162870977;0.052009594;2.618179639;115.4511493;302.2718485;9;67.5;4;61.5;400.9358243;2000.873581;84.32461026;4.990508355;0.917626071;109.2345207;191.1561577;35.35170495;895.6684088;49.19573454;0.328836683;47.65170495;267.7454099;10;102.9196606;126.9601565
CID=147597027;9;69.99;0;4;63.99;12.798;1.735731007;148.2186359;19.15811562;270.0300202;442.5993344;407.5003244;34927.72179;2.2756882;0.057579524;2.46407579;126.9601976;312.8395492;9;69.99;4;63.99;400.9358243;2116.351904;87.21266336;5.278530317;0.918552762;108.9986055;209.9999825;36.36882799;921.1521563;56.10113277;0.379611541;49.16682799;270.0300202;10;113.8053617;126.9601607
CID=147596930;12;-5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147596965;12;-2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597124;12;0;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597151;12;2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597054;12;5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597089;12;7.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597248;12;10;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597275;12;12.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=147597178;12;15;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132152;12;17.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132249;12;20;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132214;12;22.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132055;12;25;0;4;19;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132028;12;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132125;12;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934132090;12;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-934131931;12;35;0;4;29;5.8;1.734475823;147.9948717;21.11717765;240.0063147;423.9388593;409.2305349;22749.26108;1.065383325;0.012822729;7.383926664;24.41636687;180.2886623;12;35;4;29;443.0145314;886.9809836;46.8041274;2.002148735;0.801009716;106.8463343;46.31258622;23.01234242;626.8536232;0.293774926;0.00171486;28.81234242;240.0063147;9.999965362;18.39911141;53.42374406
CID=-934131904;12;37.5;0;4;31.5;6.3;1.734475823;147.9948717;21.11717765;242.3742706;425.401968;409.2305349;23840.94341;1.157531071;0.014431084;6.723693266;28.7254791;193.1413104;12;37.5;4;31.5;443.0145314;950.1286888;49.62188796;2.144689669;0.821135521;109.0830913;53.15060564;24.15470115;648.7841057;1.783324977;0.010519265;30.45470115;242.3742706;9.584485456;21.15253681;60.56325353
CID=-934132001;12;40;0;4;34;6.8;1.734475823;147.9948717;21.11717765;244.7381693;426.8392717;409.2305349;24995.78872;1.295962445;0.016635808;6.154016673;34.6401285;213.1759283;12;40;4;34;443.0145314;1016.593022;52.45670469;2.294717103;0.843336931;109.9999999;62.40712147;25.28722971;671.0927517;3.678615291;0.021930266;32.08722971;244.7381693;5.000000543;24.53833415;70.45015869
CID=341686917;12;42.5;0;4;36.5;7.3;1.734475823;147.9948717;21.11717765;247.0982465;428.250999;409.2305349;25947.49826;1.38770486;0.018650491;5.653796282;39.7948128;224.9917646;12;42.5;4;36.5;443.0145314;1086.486544;55.27497087;2.452485115;0.858577964;110;70.42105131;26.41016471;693.779019;5.788888818;0.034883894;33.71016471;247.0982465;5;28.7615931;81.73914162
CID=341686820;12;45;0;4;39;7.8;1.734475823;147.9948717;21.11717765;249.4547235;429.6373654;409.2305349;26867.15189;1.479222073;0.020890612;5.204212325;45.4139632;236.343907;12;45;4;39;443.0145314;1159.924238;58.13934857;2.618253254;0.871762091;110;79.14932218;27.52374398;716.8425859;8.196570794;0.049934379;35.32374398;249.4547235;5;32.85898432;93.43769576
CID=341686855;12;47.5;0;4;41.5;8.3;1.734475823;147.9948717;21.11717765;251.8078064;430.998607;409.2305349;27726.3518;1.570541833;0.023327842;4.810888924;51.39153794;247.2389807;12;47.5;4;41.5;443.0145314;1237.023721;60.98318451;2.79228701;0.882695667;110;88.45785333;28.62820714;740.2833811;10.91345894;0.06722596;36.92820714;251.8078064;5;37.56803768;106.315439
CID=341687014;12;50;0;4;44;8.8;1.734475823;147.9948717;21.11717765;254.1576846;432.3349613;409.2305349;28513.29727;1.661715947;0.025910126;4.476789148;57.56068019;257.6870284;12;50;4;44;443.0145314;1317.90549;63.73081224;2.974858377;0.891387709;110;98.1104012;29.7237963;764.1016183;13.95216847;0.086915021;38.5237963;254.1576846;5;42.09396635;114.8880672
CID=341687041;12;52.5;0;4;46.5;9.3;1.734475823;147.9948717;21.11717765;256.5045293;433.6466726;409.2305349;29229.64471;1.75273439;0.028648629;4.186850156;63.93544367;267.6881223;12;52.5;4;46.5;443.0145314;1402.693214;66.40777104;3.166246511;0.898247656;110;108.1437355;30.81075689;788.2978353;17.32627087;0.109171725;40.11075689;256.5045293;5;47.75231199;126.9602029
CID=341686944;12;55;0;4;49;9.8;1.734475823;147.9948717;21.11717765;258.8484929;434.9339937;409.2305349;30088.49737;1.889575152;0.032443535;3.897399643;72.90968235;284.15817;12;55;4;49;443.0145314;1491.514087;69.28305307;3.366738517;0.905211804;110;122.3744558;31.88933864;812.8729386;21.57668239;0.13753624;41.68933864;258.8484929;5;53.64576585;126.9600369
CID=341686979;12;57.5;0;4;51.5;10.3;1.734475823;147.9948717;21.11717765;261.1897072;436.1971873;409.2305349;30900.61505;2.026092825;0.036560966;3.639478591;82.41412924;299.9444589;12;57.5;4;51.5;443.0145314;1584.499235;72.12618552;3.576630387;0.910172957;110;137.5730997;32.95979669;837.8282558;26.33771163;0.169869521;43.25979669;261.1897072;5;60.09767136;126.9601121
CID=341687138;12;60;0;4;54;10.8;1.734475823;147.9948717;21.11717765;263.5282827;437.4365287;409.2305349;31352.953;2.018988235;0.038724032;3.400677885;86.50367455;294.1711331;12;60;4;54;443.0145314;1681.784218;74.97979631;3.796228112;0.911757633;110;144.1487645;34.022393;863.1655968;29.54311812;0.192831664;44.822393;263.5282827;5;67.1961035;126.9601672
CID=341687165;12;62.5;0;4;56.5;11.3;1.734475823;147.9948717;21.11717765;265.8643078;438.6523075;409.2305349;31932.56376;2.067612457;0.041920838;3.18556909;93.05269759;296.4257972;12;62.5;4;56.5;443.0145314;1783.509619;77.81975142;4.025849024;0.913780562;109.9338467;154.7187075;35.07739796;888.887326;33.74038873;0.222914583;46.37739796;265.8643078;5.826916363;75.44878439;126.9601475
CID=341687068;12;65;0;4;59;11.8;1.734475823;147.9948717;21.11717765;268.1978482;439.844831;409.2305349;32628.7772;2.203271837;0.046896643;2.993519788;103.8020019;310.7333468;12;65;4;59;443.0145314;1889.821762;80.62151218;4.265823415;0.916082477;110;172.1578892;36.1250924;914.9964493;39.79009537;0.26614218;47.9250924;268.1978482;5;82.45072872;126.9601875
CID=-740042262;12;67.5;0;4;61.5;12.3;1.734475823;147.9948717;21.11717765;270.5289472;441.0144279;409.2305349;33160.90123;2.246631341;0.050415483;2.81893939;110.5420482;311.6113341;12;67.5;4;61.5;443.0145314;2000.873581;83.3821865;4.516496501;0.917068139;109.6653538;183.1393541;37.16577001;941.4967191;44.62685164;0.30225358;49.46577001;270.5289472;7.788719918;92.35332921;126.9601734
CID=-740042359;12;69.99;0;4;63.99;12.798;1.734475823;147.9948717;21.11717765;272.8483164;442.1569087;409.2305349;33789.3308;2.335482744;0.055320927;2.646263153;120.3653226;318.518318;12;69.99;4;63.99;443.0145314;2116.351904;86.27653684;4.777161365;0.918078249;109.7004883;199.1945545;38.19561743;968.2843833;50.74653531;0.348084078;50.99361743;272.8483164;10;104.1279477;126.9602047
CID=-740042324;15;-5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042165;15;-2.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042138;15;0;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042235;15;2.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042200;15;5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042041;15;7.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042014;15;10;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-740042111;15;12.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546447;15;15;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546350;15;17.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546385;15;20;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546544;15;22.5;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546571;15;25;0;4;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546474;15;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546509;15;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546668;15;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546695;15;35;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=179546598;15;37.5;0;4;31.5;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-902182732;15;40;0;4;34;6.8;1.733302077;147.7132319;23.23465804;247.1422517;426.4641492;410.936444;23341.07212;1.220717654;0.01482649;6.871756523;29.09684903;199.9464622;15;40;4;34;488.3738644;1016.593022;51.79261848;2.081587686;0.82270174;108.5826721;53.73525586;26.93661369;704.6115687;0.492317868;0.002962793;33.73661369;247.1422517;9.999977782;21.7620432;64.42069297
CID=-902182829;15;42.5;0;4;36.5;7.3;1.733302077;147.7132319;23.23465804;249.534552;427.8727119;410.936444;24353.82651;1.321779419;0.016726555;6.278402819;33.97961313;213.3376989;15;42.5;4;36.5;488.3738644;1086.486544;54.59980264;2.224702473;0.841128318;109.1895295;61.37788957;28.07310032;728.4309385;2.248595336;0.013682635;35.37310032;249.534552;9.052352465;25.21048019;72.09545794
CID=-902182794;15;45;0;4;39;7.8;1.733302077;147.7132319;23.23465804;251.9235846;429.2559259;410.936444;25289.48518;1.422678004;0.018790265;5.778300223;39.15063056;226.2240973;15;45;4;39;488.3738644;1159.924238;57.34161038;2.37507435;0.8568528;110;69.42059262;29.20014199;752.6464526;4.317354527;0.026567534;37.00014199;251.9235846;5;29.61206391;83.56155204
CID=-902182635;15;47.5;0;4;41.5;8.3;1.733302077;147.7132319;23.23465804;254.3095616;430.6140085;410.936444;26234.32117;1.523270155;0.021159573;5.302960568;44.99091635;238.5850553;15;47.5;4;41.5;488.3738644;1237.023721;60.23530126;2.532944147;0.870876565;109.9999969;78.49174981;30.31797947;777.2580364;6.71115131;0.041771511;38.61797947;254.3095616;5.000016128;33.57480823;95.99807988
CID=-902182608;15;50;0;4;44;8.8;1.733302077;147.7132319;23.23465804;256.692677;431.9472006;410.936444;27259.70625;1.674559067;0.024313849;4.893437069;52.78300198;258.2902985;15;50;4;44;488.3738644;1317.90549;63.10035611;2.698558596;0.884862233;110;90.63046399;31.42685606;802.2659142;9.738519899;0.061320043;40.22685606;256.692677;5;38.21805575;109.001259
CID=-902182705;15;52.5;0;4;46.5;9.3;1.733302077;147.7132319;23.23465804;259.0731049;433.255745;410.936444;28168.85188;1.825607931;0.027707851;4.548906091;60.94716194;277.2429162;15;52.5;4;46.5;488.3738644;1402.693214;65.85322902;2.872170926;0.895265039;110;103.4326467;32.5270185;827.6706505;13.26552904;0.084516086;41.8270185;259.0731049;5;42.87617798;121.877211
CID=-902182670;15;55;0;4;49;9.8;1.733302077;147.7132319;23.23465804;261.450998;434.5398927;410.936444;28924.38728;1.925488198;0.030789763;4.233700797;67.98601879;287.832462;15;55;4;49;488.3738644;1491.514087;68.62654247;3.054041576;0.901724766;110;114.5516603;33.61871789;853.4731972;16.87005541;0.108772191;43.41871789;261.450998;5;48.98247342;126.9601908
CID=-902182511;15;57.5;0;4;51.5;10.3;1.733302077;147.7132319;23.23465804;263.8264859;435.7999048;410.936444;29505.46354;1.974403121;0.03335562;3.956665093;73.40888185;290.4543603;15;57.5;4;51.5;488.3738644;1584.499235;71.34124683;3.244439047;0.905525859;110;123.1695992;34.70221089;879.6749482;20.34274954;0.132764255;45.00221089;263.8264859;5;54.42167207;126.9601978
CID=-902182484;15;60;0;4;54;10.8;1.733302077;147.7132319;23.23465804;266.1996737;437.0360547;410.936444;30227.59253;2.073704905;0.037015165;3.685719383;81.43358712;300.1413504;15;60;4;54;488.3738644;1681.784218;74.20914986;3.443640909;0.909749757;110;135.9995255;35.77776104;906.2778039;24.66560647;0.162974403;46.57776104;266.1996737;5;61.62402393;126.9602027
CID=-902182581;15;62.5;0;4;56.5;11.3;1.733302077;147.7132319;23.23465804;268.5706405;438.2486307;410.936444;30996.27353;2.223464899;0.041698546;3.450358618;91.74274382;316.5453668;15;62.5;4;56.5;488.3738644;1783.509619;77.00062017;3.651935022;0.913420178;110;152.6008313;36.84564049;933.2842466;30.09928916;0.201385534;48.14564049;268.5706405;5;68.19411216;126.9602033
CID=373636337;15;65;0;4;59;11.8;1.733302077;147.7132319;23.23465804;270.9394386;439.4379385;410.936444;31460.03859;2.220839378;0.044324672;3.220907425;96.5289657;310.9108623;15;65;4;59;488.3738644;1889.821762;79.8959894;3.869621;0.914644093;110;160.3471684;37.90613197;960.6974324;33.84511245;0.229352347;49.70613197;270.9394386;5;76.46696051;126.9601821
CID=373636240;15;67.5;0;4;61.5;12.3;1.733302077;147.7132319;23.23465804;273.3060926;440.6043052;410.936444;32016.40156;2.268780167;0.047865587;3.021734463;103.3356887;312.2530116;15;67.5;4;61.5;488.3738644;2000.873581;82.70027544;4.097011996;0.916003132;109.6057352;171.399344;38.95953125;988.5213012;38.57395608;0.264807222;51.25953125;273.3060926;9.928310343;85.30075219;126.960208
CID=373636275;15;69.99;0;4;63.99;12.798;1.733302077;147.7132319;23.23465804;275.6611461;441.7435531;410.936444;32682.79691;2.417508197;0.053579283;2.841659743;115.0838493;327.0291415;15;69.99;4;63.99;488.3738644;2116.351904;85.48025814;4.333466752;0.91758828;109.9999948;190.5558551;40.00197681;1016.646919;45.4998689;0.3164804;52.79997681;275.6611461;5.000033887;93.14519927;126.960182
CID=373636434;18;-5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636461;18;-2.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636364;18;0;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636399;18;2.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636558;18;5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636585;18;7.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=373636488;18;10;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092842;18;12.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092939;18;15;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092904;18;17.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092745;18;20;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092718;18;22.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092815;18;25;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092780;18;27.5;0;4;23;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092621;18;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092594;18;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-708092691;18;35;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=309742998;18;37.5;0;4;31.5;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=309742967;18;40;0;4;34;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=309742804;18;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=309742773;18;45;0;4;39;7.8;1.732200128;147.3720871;25.52110016;254.3806149;428.8981768;412.6163379;23858.65946;1.393184699;0.017227112;6.398955611;34.45118259;220.4515881;18;45;4;39;537.1767076;1159.924238;56.81062475;2.159297345;0.842711531;109.0000025;62.11278087;30.85775532;789.3568796;0.758912545;0.004718046;38.65775532;254.3806149;9.999987744;25.40638731;73.6284288
CID=309742874;18;47.5;0;4;41.5;8.3;1.732200128;147.3720871;25.52110016;256.8000606;430.2532906;412.6163379;24844.01813;1.515223168;0.019559534;5.869833827;40.22199608;236.0964332;18;47.5;4;41.5;537.1767076;1237.023721;59.59342237;2.302824571;0.859695919;109.5199542;71.08443738;31.98884773;815.1688966;2.846856358;0.017907475;40.28884773;256.8000606;7.400228958;29.48268285;85.29111476
CID=309742843;18;50;0;4;44;8.8;1.732200128;147.3720871;25.52110016;259.2170346;431.583511;412.6163379;25888.40601;1.669982891;0.022510822;5.395899019;47.4757239;256.174212;18;50;4;44;537.1767076;1317.90549;62.42452983;2.453392843;0.875854567;110;82.35602427;33.11089174;841.3965368;5.429492728;0.034562803;41.91089174;259.2170346;5;34.60126325;98.25819036
CID=309742680;18;52.5;0;4;46.5;9.3;1.732200128;147.3720871;25.52110016;261.6317157;432.8890789;412.6163379;26770.89674;1.780024755;0.025303295;4.973718459;54.0352992;268.756365;18;52.5;4;46.5;537.1767076;1402.693214;65.26111167;2.611232383;0.886704317;110;92.58795966;34.22413529;868.0403923;8.302914036;0.053499063;43.52413529;261.6317157;5;39.19668275;111.5796869
CID=309742649;18;55;0;4;49;9.8;1.732200128;147.3720871;25.52110016;264.0442591;434.1702437;412.6163379;27596.95189;1.889811524;0.028348871;4.601385278;61.01928217;280.7732266;18;55;4;49;537.1767076;1491.514087;68.086854;2.77657997;0.895341628;110;103.5461828;35.32883079;895.1014615;11.56705604;0.075455691;45.12883079;264.0442591;5;44.53549227;126.2491341
CID=309743246;18;57.5;0;4;51.5;10.3;1.732200128;147.3720871;25.52110016;266.4547938;435.4272651;412.6163379;28351.03549;1.999421938;0.031570766;4.285242425;68.19651463;292.2385977;18;57.5;4;51.5;537.1767076;1584.499235;70.81686908;2.94967971;0.901889435;110;114.8853512;36.4252363;922.5812064;15.24008353;0.100670043;46.7252363;266.4547938;5;49.7334766;126.9601918
CID=309743215;18;60;0;4;54;10.8;1.732200128;147.3720871;25.52110016;268.8634208;436.660415;412.6163379;29048.66077;2.10880387;0.035021691;4.00559699;75.68078081;303.1467078;18;60;4;54;537.1767076;1681.784218;73.51025388;3.130783957;0.906872989;110;126.7928937;37.5136169;950.4816197;19.34186388;0.129404043;48.3136169;268.8634208;5;55.76284542;126.9601354
CID=-771986181;18;62.5;0;4;56.5;11.3;1.732200128;147.3720871;25.52110016;271.2702111;437.8699799;412.6163379;29869.26359;2.273330846;0.039743361;3.73351093;86.06550671;321.32651;18;62.5;4;56.5;537.1767076;1783.509619;76.33642667;3.320154418;0.911600864;110;143.4432703;38.59424639;978.8053051;24.49161606;0.165996585;49.89424639;271.2702111;5;62.91917084;126.9601257
CID=-771986212;18;65;0;4;59;11.8;1.732200128;147.3720871;25.52110016;273.6752037;439.0562642;412.6163379;30337.17818;2.270822979;0.042252398;3.483595218;90.570431;315.5107203;18;65;4;59;537.1767076;1889.821762;79.16177414;3.518063488;0.913079991;110;150.7069861;39.6674093;1007.555573;28.23295223;0.193895841;51.4674093;273.6752037;5;69.60809277;126.9601111
CID=-771986375;18;67.5;0;4;61.5;12.3;1.732200128;147.3720871;25.52110016;276.0784043;440.2195938;412.6163379;31086.23227;2.43462419;0.047700388;3.258888687;102.0036545;332.4185558;18;67.5;4;61.5;537.1767076;2000.873581;81.98551434;3.724795868;0.915767518;110;169.233475;40.73340339;1036.736554;34.4508599;0.239797041;53.03340339;276.0784043;5;77.24064043;126.9601922
CID=-771986406;18;69.99;0;4;63.99;12.798;1.732200128;147.3720871;25.52110016;278.4701832;441.3558019;412.6163379;31625.81846;2.487061542;0.051679979;3.04757871;109.4737081;333.6297422;18;69.99;4;63.99;537.1767076;2116.351904;84.84146859;3.93976856;0.916930311;110;181.3966554;41.7883194;1066.234002;39.61415625;0.279515324;54.5863194;278.4701832;5;86.20443211;126.9601444
CID=-771986305;21;-5;0;4;26;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-771986336;21;-2.5;0;4;26;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-771986499;21;0;0;4;26;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
